FY,Hour,Total_MWh_Dispatched,Total_Revenue,VWAP,State,Fuel_Type,% of total MWh dispatched,% of total revenue
2021,14,492.755,19369.37275,39.30832310174427,VIC,Battery,0.006679771064388616,0.006015563014948539
2021,15,743.5408333333334,37257.05138333333,50.107606352038495,VIC,Battery,0.00958736145195761,0.009464498375355207
2021,16,2033.5258333333334,143080.43721666667,70.3607669355893,VIC,Battery,0.024362955122593146,0.018764912514837317
2021,17,3007.945,354808.45499166666,117.95709528986289,VIC,Battery,0.0334469968831374,0.02304976636972054
2021,18,3768.6075,483185.89841666666,128.2133781288358,VIC,Battery,0.04044937598803551,0.03224836561900421
2021,19,2543.5625,190551.06869166667,74.91503302618538,VIC,Battery,0.027779472900544687,0.027583063776376343
2021,20,1779.2183333333332,112665.56118333334,63.323066693145215,VIC,Battery,0.020186315745491634,0.01816812614924016
2021,21,1417.955,69663.14231666666,49.12930404467467,VIC,Battery,0.016931126706337882,0.015076209685612251
2021,22,1044.5483333333334,53277.982508333334,51.005760871126114,VIC,Battery,0.013119927592638398,0.012949451038349222
2021,23,789.9675,41831.28644166666,52.953173949139256,VIC,Battery,0.010275883189106707,0.01146151916920265
2022,0,2918.5108333333333,388515.67596666666,133.12120398159678,VIC,Battery,0.039208795216943655,0.044510569086573436
2022,1,1995.3975,275140.61104166665,137.88761940498907,VIC,Battery,0.02811120860228771,0.03636128435677188
2022,2,985.1441666666667,109740.43605,111.39530615231442,VIC,Battery,0.014471413549697375,0.016699510964566143
2022,3,755.3891666666667,66036.47528333333,87.42046907388796,VIC,Battery,0.011309996222179007,0.010445181698134812
2022,4,651.5875,60312.85545833333,92.56294121408611,VIC,Battery,0.009666818446037449,0.009219819736554204
2022,5,1839.695,165359.13146666667,89.88399243715217,VIC,Battery,0.02607894452082353,0.021314944620259305
2022,6,4782.213333333333,739866.69885,154.71219020969372,VIC,Battery,0.06306422705836291,0.07216756779924333
2022,7,5541.258333333333,1448017.0307,261.3155611225489,VIC,Battery,0.06985152116589131,0.12016152388864391
2022,8,4607.0275,1258794.025725,273.23345166161914,VIC,Battery,0.05846222661894138,0.13464719324498242
2022,9,3077.3758333333335,736000.9857666667,239.16512822207017,VIC,Battery,0.04074638394355931,0.0932993775693167
2022,10,1939.9625,290220.425725,149.60104936306757,VIC,Battery,0.02679903643822767,0.04672365217218551
2022,11,1365.9883333333335,176899.88758333333,129.50321995185413,VIC,Battery,0.019372104325557717,0.03271341144211847
2022,12,908.8358333333333,92128.42919166667,101.36971476330068,VIC,Battery,0.012979718552767833,0.016485693324330218
2022,13,1425.4366666666667,115407.77224166667,80.96310059958235,VIC,Battery,0.020138796685559807,0.018336485627061375
2022,14,1582.7441666666666,169059.28608333334,106.81403201085878,VIC,Battery,0.021706673536513774,0.02140561811828138
2022,15,1784.5275,260596.43480833335,146.03105573230638,VIC,Battery,0.023140250986016225,0.02814524163731829
2022,16,3193.0275,661329.616325,207.11679317669513,VIC,Battery,0.038202577356220305,0.05467879754129747
2022,17,9240.174166666666,3918369.8451416665,424.0580073995719,VIC,Battery,0.10195166561830368,0.14597696882856243
2022,18,11806.19,3524272.025425,298.5105292583806,VIC,Battery,0.12557787160598854,0.11105978656485553
2022,19,9375.175,1661410.3988333333,177.21380121793283,VIC,Battery,0.10146192346044149,0.09535782276655891
2022,20,7134.028333333334,1189311.664025,166.7096916994302,VIC,Battery,0.08005207223360457,0.08653029116364118
2022,21,5041.44,761792.8482,151.10620144244504,VIC,Battery,0.059505427521166644,0.06612533280254106
2022,22,3399.2008333333333,702421.4049333333,206.6431021213074,VIC,Battery,0.042258961731183084,0.06404177464565117
2022,23,3887.6625,593836.7192583333,152.74904116762536,VIC,Battery,0.05011289726430672,0.06234472890061662
2023,0,3762.5208333333335,546010.607625,145.11829483779158,VIC,Battery,0.05046840419492774,0.052164512719605496
2023,1,2646.1375,315636.78325833334,119.28207935465687,VIC,Battery,0.03720343687258761,0.035204892627668016
2023,2,1658.6558333333332,177559.900625,107.05047849990983,VIC,Battery,0.024299145911733468,0.022739953255357135
2023,3,1340.39,132643.68051666667,98.95901977533902,VIC,Battery,0.019992703749731867,0.017824008046867117
2023,4,2009.9458333333334,201396.594,100.20001069680568,VIC,Battery,0.029653093360855785,0.024960163123167733
2023,5,3245.8425,411009.5596833333,126.62646437198764,VIC,Battery,0.045587511470233176,0.04269437912519393
2023,6,8186.526666666667,1540816.9559833333,188.21375886517603,VIC,Battery,0.1068099807771397,0.12599961275478472
2023,7,14225.556666666667,3330875.9294916666,234.1473172221497,VIC,Battery,0.17819875821404027,0.27515647024805784
2023,8,10776.325833333332,2193980.215383333,203.59260190490096,VIC,Battery,0.1378064694394419,0.2452009141485603
2023,9,5033.651666666667,812732.0772666667,161.459737599377,VIC,Battery,0.06787279231312111,0.11814426380393928
2023,10,3029.5175,430725.3025583333,142.17620547111324,VIC,Battery,0.042878833408222794,0.09048673275180985
2023,11,1716.6958333333334,176250.97708333333,102.66872771579123,VIC,Battery,0.025036963586477935,0.04602989766131619
2023,12,1422.2575,49490.37118333334,34.79705410822818,VIC,Battery,0.020942754008637026,0.01288118287457608
2023,13,1628.4983333333332,77389.99476666667,47.52230517071454,VIC,Battery,0.023718416142511394,0.016969123646166897
2023,14,2034.805,129479.67991666666,63.63247579825421,VIC,Battery,0.028640200520734328,0.021446063231228014
2023,15,2578.5983333333334,211480.22875,82.01363741541755,VIC,Battery,0.03398710238035745,0.024412774915852965
2023,16,4109.549166666667,698378.46355,169.94040835785108,VIC,Battery,0.04941885474975534,0.054179989239338124
2023,17,12159.165833333333,4005253.1707166666,329.40196931409565,VIC,Battery,0.13378511361125464,0.1497749079953746
2023,18,21340.459166666667,5573154.995683333,261.1544087293342,VIC,Battery,0.22563912877791775,0.20967654874472502
2023,19,14614.413333333334,3180430.498033333,217.62286487266906,VIC,Battery,0.15670754938329817,0.1731157110075029
2023,20,10071.645,1994625.755875,198.04369155932324,VIC,Battery,0.11170802296404497,0.12249993252169392
2023,21,6635.1658333333335,1162025.7395833333,175.13137859277316,VIC,Battery,0.07757203539911847,0.08509637167618536
2023,22,4860.8225,863183.9993083334,177.57982302549277,VIC,Battery,0.06008067646890544,0.07025737450392958
2023,23,5232.123333333333,891243.8827333333,170.34076338669388,VIC,Battery,0.0671600729445557,0.07743940474490739
2024,0,5128.704166666666,420620.2266666667,82.01296331350756,VIC,Battery,0.06833281612440434,0.06932501884471153
2024,1,3114.2616666666668,209480.61068333333,67.26493567496202,VIC,Battery,0.04336636748053649,0.03975484731338385
2024,2,1975.8775,124551.48036666667,63.036033542902665,VIC,Battery,0.028548509613657718,0.026535490913251074
2024,3,1353.1866666666667,83876.83223333333,61.98467240292051,VIC,Battery,0.019865967582336354,0.018660127393914646
2024,4,1910.8708333333334,108661.54333333333,56.86493374530373,VIC,Battery,0.027735556775138125,0.02217805566938205
2024,5,4086.12,273182.02188333333,66.85609377192381,VIC,Battery,0.056683926573018774,0.045902429686360116
2024,6,11531.856666666667,1365917.18815,118.44729150148416,VIC,Battery,0.14962979876739405,0.16985592647871842
2024,7,15075.211666666666,2306401.584516667,152.99298182435695,VIC,Battery,0.18941895077969673,0.30228103085135877
2024,8,9224.780833333334,1185908.4004,128.55681038131257,VIC,Battery,0.11921118788062648,0.2898640445841504
2024,9,3924.25,489978.07262500003,124.85903615340511,VIC,Battery,0.05390329255576857,0.1858686521704117
2024,10,2843.9475,308181.48075833335,108.36398377900201,VIC,Battery,0.04128515242441797,0.16747847470578459
2024,11,1322.0166666666667,86921.36750833334,65.74907087026135,VIC,Battery,0.01978985919423246,0.05988266373182907
2024,12,1030.9858333333334,34026.7618,33.004102190217615,VIC,Battery,0.01556070705551273,0.02315166206341738
2024,13,1316.3016666666667,395384.0218583333,300.37493066432336,VIC,Battery,0.019614324995446072,0.14607792393123506
2024,14,1726.0608333333332,592560.8650666667,343.30242226881734,VIC,Battery,0.024634000455352578,0.14078399664267433
2024,15,2631.0808333333334,209865.82156666668,79.76411021199463,VIC,Battery,0.03472836752881246,0.039145959364519714
2024,16,6448.781666666667,858075.2440916667,133.0600551305686,VIC,Battery,0.0768665202958699,0.08390464265782993
2024,17,23514.396666666667,4917512.294516667,209.12772563233958,VIC,Battery,0.2551724321768467,0.23074824847449682
2024,18,35305.5675,7405450.331483333,209.7530462152558,VIC,Battery,0.36831600465683106,0.2714599914347069
2024,19,20327.816666666666,2449587.787625,120.50422471793577,VIC,Battery,0.21557040000988537,0.16790569732779362
2024,20,13379.0625,1442395.2605,107.80989030434682,VIC,Battery,0.14728957463973208,0.13680934595847194
2024,21,8569.223333333333,840517.7397666667,98.08563822781295,VIC,Battery,0.09934166177023697,0.09682436595632245
2024,22,6612.383333333333,634018.38445,95.88348897649108,VIC,Battery,0.08110847552899816,0.07941375434901989
2024,23,6212.884166666667,575131.576525,92.5707869479835,VIC,Battery,0.07941234079806521,0.08106293729737837
2025,0,0.0008333333333333334,0.1593416666666667,191.21,VIC,Battery,4.427499910343127e-05,7.367705627828884e-05
2020,0,1412266.865,84082297.40400833,59.53711687770026,VIC,Coal-Brown,19.04815088785055,20.09358026379154
2020,1,1406238.3133333332,71042107.66204166,50.51925195640856,VIC,Coal-Brown,20.004615382300436,20.06037040404518
2020,2,1395133.9658333333,59776505.165825,42.84642667281034,VIC,Coal-Brown,20.751587861627556,19.600216040684206
2020,3,1385199.13,55747236.2965,40.244925866001665,VIC,Coal-Brown,21.023486492915254,19.4979111786829
2020,4,1387873.945,60503042.076466665,43.59404706345047,VIC,Coal-Brown,20.84992183457326,19.584988275043283
2020,5,1401819.4666666666,79106486.37399167,56.431293939793825,VIC,Coal-Brown,20.028696042709342,20.118452612140835
2020,6,1412678.9275,101728580.148675,72.01111177378625,VIC,Coal-Brown,18.60219852303313,19.496411114432206
2020,7,1413030.1933333334,106662590.31890833,75.48500437014134,VIC,Coal-Brown,17.57559890932173,19.730447883953047
2020,8,1410951.5716666668,97637873.42149167,69.20001747909625,VIC,Coal-Brown,17.43328231810067,20.755356644859475
2020,9,1406821.0891666666,86587969.36260833,61.548671703449436,VIC,Coal-Brown,17.829754688501033,20.544298872218103
2020,10,1400483.595,76730516.33805,54.78858632260523,VIC,Coal-Brown,18.274483013492745,21.884127899413482
2020,11,1394444.8225,70587739.21699166,50.62067575426898,VIC,Coal-Brown,18.544821438197463,21.75991155963091
2020,12,1391443.0325,72156290.26740833,51.85716452779631,VIC,Coal-Brown,18.570042401283086,21.29009078543549
2020,13,1388721.1475,71418656.59901667,51.42764386326641,VIC,Coal-Brown,18.365859073220918,18.7355263724241
2020,14,1391143.2041666666,92520030.26564167,66.5064746666852,VIC,Coal-Brown,18.01343271232584,19.030301752892615
2020,15,1400095.8983333334,145840666.702325,104.16476962466137,VIC,Coal-Brown,17.425011191191047,19.685692415802276
2020,16,1410772.0375,157251747.08557498,111.46502971822262,VIC,Coal-Brown,16.55843177031294,16.222532586132914
2020,17,1417519.9308333334,219055074.507425,154.53403493145007,VIC,Coal-Brown,15.630375069474683,16.87760884527092
2020,18,1418952.5741666667,260658861.190325,183.69807838250458,VIC,Coal-Brown,15.16951516962253,19.036344186258898
2020,19,1420816.3341666667,129728213.393425,91.30540681003139,VIC,Coal-Brown,15.470474271281034,16.034557158150854
2020,20,1420383.76,107905544.068875,75.96928879901795,VIC,Coal-Brown,16.058905829967312,16.88068043648523
2020,21,1416855.3141666667,93070928.44939166,65.68837870656678,VIC,Coal-Brown,16.85814871135161,17.66998614225818
2020,22,1413755.3133333332,88308290.59408334,62.46363126718954,VIC,Coal-Brown,17.679317581548037,17.896480027126
2020,23,1413729.2666666666,96328105.64973333,68.13759035834254,VIC,Coal-Brown,18.28263495408897,20.3909856468988
2021,0,1456275.8891666667,60461617.37929167,41.517969108099415,VIC,Coal-Brown,19.736749636051687,19.03138222526048
2021,1,1439569.5616666668,49457210.100491665,34.35555419998767,VIC,Coal-Brown,20.584488203271036,18.440245389604033
2021,2,1413348.7658333334,40550312.99741667,28.69094591348622,VIC,Coal-Brown,21.148869177268743,17.552991726497712
2021,3,1398507.8316666668,37360426.224525,26.71449195962016,VIC,Coal-Brown,21.359654406097352,17.110378613775367
2021,4,1406561.42,41226466.949041665,29.310107872176438,VIC,Coal-Brown,21.273221505018157,17.73227708244374
2021,5,1428528.2341666666,53881678.55740833,37.718315444314804,VIC,Coal-Brown,20.558955533133435,18.288094420724203
2021,6,1446919.425,75609655.79653333,52.25560904784545,VIC,Coal-Brown,19.22560441693551,16.717697335675343
2021,7,1442932.0725,77739738.649775,53.87622891705805,VIC,Coal-Brown,18.16048442711655,13.179814518923273
2021,8,1426144.385,66523699.0247,46.645837353067165,VIC,Coal-Brown,17.98724648689935,17.84926547728346
2021,9,1407568.9408333334,54097298.58399167,38.43314314108412,VIC,Coal-Brown,18.398727071046483,16.924303006559732
2021,10,1383797.3933333333,44343165.8506,32.04455078773116,VIC,Coal-Brown,18.800560665847634,17.7121195337922
2021,11,1367010.3733333333,38835060.0633,28.408753013778643,VIC,Coal-Brown,19.04707056134886,18.386943498927256
2021,12,1357668.1108333333,38160861.2647,28.107650875939747,VIC,Coal-Brown,19.037954567122874,17.319223270157742
2021,13,1355543.725,37355910.99801667,27.55787977109825,VIC,Coal-Brown,18.865203840775244,11.998936909582346
2021,14,1364332.1541666666,44546675.07881667,32.65090171976908,VIC,Coal-Brown,18.494843168750165,13.834899792666716
2021,15,1386397.375,53900958.69195833,38.87843389198449,VIC,Coal-Brown,17.876479884207505,13.692590181689408
2021,16,1419298.625,77012004.82783334,54.26060694438659,VIC,Coal-Brown,17.004115777448852,10.100077699638081
2021,17,1445181.985,133001037.12276666,92.03064977506389,VIC,Coal-Brown,16.069774330269112,8.640275589493216
2021,18,1461937.0308333333,171177108.74763334,117.08924880988819,VIC,Coal-Brown,15.691323819477024,11.424551102560311
2021,19,1468381.315,90553950.67911667,61.66923383870263,VIC,Coal-Brown,16.03690058636604,13.108062914234111
2021,20,1469234.4541666666,81979723.074275,55.79757733136812,VIC,Coal-Brown,16.669359819600587,13.219815663719721
2021,21,1464293.8991666667,69026068.13820833,47.13949035606256,VIC,Coal-Brown,17.484437476583096,14.938336721799233
2021,22,1456518.6666666667,67101678.17975833,46.06990608182502,VIC,Coal-Brown,18.29443294692879,16.309361865268368
2021,23,1457885.0625,69117550.26104167,47.40946459971132,VIC,Coal-Brown,18.964142962075694,18.937790219527702
2022,0,1419460.7233333334,130009154.172325,91.59052591960645,VIC,Coal-Brown,19.069774963317666,14.894589321978183
2022,1,1398731.1025,111581276.800475,79.77321488100318,VIC,Coal-Brown,19.705357855206984,14.746054823652791
2022,2,1376093.1383333334,95430175.968225,69.34863150600842,VIC,Coal-Brown,20.21431335791555,14.52187841868749
2022,3,1364444.895,88269200.765425,64.69238962224634,VIC,Coal-Brown,20.42902822649442,13.961796664467055
2022,4,1367361.4383333332,93676841.61951667,68.50920246346766,VIC,Coal-Brown,20.285893720307655,14.320058081454148
2022,5,1384305.7208333334,112632323.8247,81.36376389234081,VIC,Coal-Brown,19.623487639783292,14.51841046503404
2022,6,1396352.385,146859976.82820833,105.17400794084534,VIC,Coal-Brown,18.414043398550447,14.324914678845097
2022,7,1368666.5458333334,144911427.50346667,105.87781804459547,VIC,Coal-Brown,17.253019881824276,12.025257706587622
2022,8,1330812.4241666666,127105576.39881666,95.50976087288043,VIC,Coal-Brown,16.887734559634037,13.595877290591154
2022,9,1290205.2791666666,107115630.3451,83.0221609496786,VIC,Coal-Brown,17.08312618221492,13.578543823188802
2022,10,1259066.6625,86441160.47990833,68.65495136553847,VIC,Coal-Brown,17.39300288871316,13.91647988088315
2022,11,1233998.5458333334,71419029.42075834,57.87610500993601,VIC,Coal-Brown,17.500258226317097,13.207244652077168
2022,12,1225927.7116666667,69675133.22363333,56.83461802891214,VIC,Coal-Brown,17.508328875096126,12.467843951479956
2022,13,1232057.1208333333,75399736.22324167,61.19824718211371,VIC,Coal-Brown,17.406699604185867,11.97983595633891
2022,14,1248470.6058333332,83748474.49609166,67.08085405037707,VIC,Coal-Brown,17.122251613052477,10.603900587680863
2022,15,1281028.7283333333,108222935.8245,84.48127152097683,VIC,Coal-Brown,16.6113025963066,11.688420379660307
2022,16,1339166.9075,144609962.17996666,107.98501767784063,VIC,Coal-Brown,16.02229463312141,11.95636585645858
2022,17,1396875.68,246528480.30008334,176.48562705314146,VIC,Coal-Brown,15.412458647310915,9.184299008614136
2022,18,1434628.3225,252687695.34106666,176.13460669780318,VIC,Coal-Brown,15.259585970174946,7.96290448344715
2022,19,1451484.0983333334,197398140.30789167,135.9974529066864,VIC,Coal-Brown,15.70854607931528,11.329805622467735
2022,20,1451814.6825,178399325.9672,122.88023266165033,VIC,Coal-Brown,16.29104461083549,12.979731122030477
2022,21,1442217.0041666667,159037292.62984166,110.2727898578173,VIC,Coal-Brown,17.02286239868642,13.80479473916304
2022,22,1427273.025,152078695.669575,106.55193015336012,VIC,Coal-Brown,17.743898963533315,13.865450978675476
2022,23,1428700.7375,150919890.63873333,105.63436182081016,VIC,Coal-Brown,18.416293410185876,15.84452318700314
2023,0,1370507.7516666667,156595184.54337502,114.26070691897985,VIC,Coal-Brown,18.383244167213693,14.960719410697104
2023,1,1349556.1933333334,133902738.65130833,99.21983190679563,VIC,Coal-Brown,18.974119313409187,14.93498789370121
2023,2,1328861.1066666667,116080678.98750833,87.35350775574031,VIC,Coal-Brown,19.467685386201346,14.866358928646514
2023,3,1319399.4866666666,111218676.88931666,84.29492205601788,VIC,Coal-Brown,19.679617920511912,14.945021007525575
2023,4,1326246.3133333332,122649377.80411667,92.47858152069409,VIC,Coal-Brown,19.56635104118351,15.200597071397246
2023,5,1345257.8583333334,148241340.90455833,110.19548407486536,VIC,Coal-Brown,18.894003035326623,15.398843801790479
2023,6,1360678.7741666667,176740025.60110834,129.89107271799026,VIC,Coal-Brown,17.752837024811132,14.452836008543555
2023,7,1341269.7533333334,166796197.63904166,124.35693657037932,VIC,Coal-Brown,16.801634556354944,13.778673827746054
2023,8,1300557.0608333333,129412423.87151666,99.50537947838714,VIC,Coal-Brown,16.63138064214797,14.463231898348097
2023,9,1248961.0058333334,94393008.69116667,75.57722639081565,VIC,Coal-Brown,16.840750327932106,13.72160990318293
2023,10,1201675.2008333334,63021842.11129167,52.444988519017045,VIC,Coal-Brown,17.008131079396364,13.239622912282693
2023,11,1165597.4216666666,43406722.97173333,37.2398927493052,VIC,Coal-Brown,16.99952876689623,11.336147176405774
2023,12,1154940.2708333333,34992207.15281667,30.297850059006482,VIC,Coal-Brown,17.00650549336609,9.107650816574898
2023,13,1162446.3625,44334649.962733336,38.13909303082647,VIC,Coal-Brown,16.93055866547217,9.721155290104623
2023,14,1190280.9625,60788285.641475,51.070535072491346,VIC,Coal-Brown,16.75339181986119,10.068525180353136
2023,15,1242443.93,96702583.53993334,77.83255340941892,VIC,Coal-Brown,16.375977795726357,11.163116380645869
2023,16,1312526.6333333333,172589512.14583334,131.49410287204586,VIC,Coal-Brown,15.78362015327765,13.389441970119393
2023,17,1369422.915,256302232.79385,187.16075946038188,VIC,Coal-Brown,15.067513904850285,9.584323811630414
2023,18,1396538.7808333333,275868829.40028334,197.53753578949576,VIC,Coal-Brown,14.766026885869898,10.378901017413117
2023,19,1418204.92,244649357.30475834,172.5063521178296,VIC,Coal-Brown,15.207139176064752,13.316639827070976
2023,20,1418785.2116666667,218827598.45605832,154.23588902438482,VIC,Coal-Brown,15.736226902944592,13.439296051299653
2023,21,1406222.0525,191409117.914475,136.11585565322727,VIC,Coal-Brown,16.440208063458503,14.017091778105886
2023,22,1386622.2658333334,173255243.08468333,124.94768572071087,VIC,Coal-Brown,17.138910902036248,14.101812021450472
2023,23,1382902.3841666668,173336781.13275,125.34274516939406,VIC,Coal-Brown,17.751077159082005,15.061081945551757
2024,0,1435885.4325,104140699.55740833,72.52716491182059,VIC,Coal-Brown,19.131166869097047,17.164072247624297
2024,1,1421682.455,92377010.86450833,64.97724617731765,VIC,Coal-Brown,19.79705316482011,17.531140233961114
2024,2,1404481.8766666667,82662922.082175,58.856524570016816,VIC,Coal-Brown,20.292687354467255,17.61120149930692
2024,3,1396008.6775,79639643.239375,57.04810043301109,VIC,Coal-Brown,20.494632274341487,17.717477507001846
2024,4,1401526.0225,86974488.77016667,62.05699171751673,VIC,Coal-Brown,20.342612326691672,17.751680995764737
2024,5,1418107.2758333334,103413605.25214167,72.92368286550955,VIC,Coal-Brown,19.67242486662172,17.37645731945965
2024,6,1423240.36,124049694.10815,87.16004520006024,VIC,Coal-Brown,18.46703222387434,15.425954007269983
2024,7,1378935.06,111909471.78053333,81.15644820905005,VIC,Coal-Brown,17.326219892227375,14.667051357814486
2024,8,1316267.3908333334,76000091.53474167,57.73909774261425,VIC,Coal-Brown,17.010030055432154,18.576218798682415
2024,9,1242517.9733333334,48297676.854,38.87080741732101,VIC,Coal-Brown,17.067161832805585,18.32127721904313
2024,10,1173850.2258333333,26978995.076716665,22.983336786057084,VIC,Coal-Brown,17.040604827257404,14.661494043785755
2024,11,1133644.8216666668,13488315.520558333,11.89818474249106,VIC,Coal-Brown,16.970036734575284,9.292493730600455
2024,12,1117728.0216666667,9351256.691016667,8.366307822427874,VIC,Coal-Brown,16.86991009048083,6.362554745914391
2024,13,1117874.7,30683462.78816667,27.448034013263445,VIC,Coal-Brown,16.657547601160406,11.336261192473437
2024,14,1142249.0575,52770783.65365834,46.19901702449716,VIC,Coal-Brown,16.30195370822546,12.537584350752034
2024,15,1201222.7241666666,59922843.27274167,49.88487319394694,VIC,Coal-Brown,15.855272753429778,11.177318775635287
2024,16,1293592.3875,108405743.2176,83.80208809600776,VIC,Coal-Brown,15.419028065769252,10.60017196552231
2024,17,1390815.0658333334,189707367.454025,136.40013838961272,VIC,Coal-Brown,15.09278201298635,8.901786135143066
2024,18,1450447.2541666667,231412172.57100832,159.54538981423548,VIC,Coal-Brown,15.13140774808783,8.482825968995456
2024,19,1475703.1175,169422015.05204168,114.80765544431513,VIC,Coal-Brown,15.649389039254578,11.612942276942743
2024,20,1478749.1208333333,149589038.47770834,101.15917322974234,VIC,Coal-Brown,16.279491108320887,14.188329008789037
2024,21,1468485.9216666666,131503079.12665,89.55011225262535,VIC,Coal-Brown,17.02392691495161,15.148641908827138
2024,22,1452088.4025,119185527.29838334,82.07869926733564,VIC,Coal-Brown,17.811531897492326,14.928542166869367
2024,23,1446570.7766666666,117507202.91611667,81.23156143585905,VIC,Coal-Brown,18.489894294425287,16.562260551808574
2025,0,372.305,71188.43905,191.21,VIC,Coal-Brown,19.78056424944357,32.91640372522599
2020,0,62732.13916666667,5456242.104125,86.97682203421857,VIC,Gas,0.846108679583236,1.3039063161074858
2020,1,48325.72833333333,3633610.187925,75.18997257240855,VIC,Gas,0.6874635680251997,1.0260332733995479
2020,2,39198.505,2446338.8997583333,62.408984724247354,VIC,Gas,0.5830488257563661,0.8021340627221205
2020,3,35095.448333333334,2051059.1201833333,58.44231139897581,VIC,Gas,0.5326517090713438,0.717369527250859
2020,4,36612.886666666665,2347289.9236333333,64.11103131538567,VIC,Gas,0.5500325356551667,0.7598237056309481
2020,5,49783.6925,4305390.013766667,86.48193409451633,VIC,Gas,0.7112916239757897,1.094951740862895
2020,6,74679.10916666666,8438468.292191667,112.9963705560405,VIC,Gas,0.9833767512197824,1.6172431263684772
2020,7,99475.09416666666,12133731.197875,121.97757940842362,VIC,Gas,1.2372944079956483,2.244497816167588
2020,8,103215.46916666666,10359282.15245,100.36559670840039,VIC,Gas,1.275298493379342,2.202122886583681
2020,9,90660.87166666667,8148663.933725,89.8807146227894,VIC,Gas,1.149016825316327,1.9333931549156258
2020,10,77788.095,6364773.792133333,81.82195221689557,VIC,Gas,1.0150331112800075,1.8152819812162446
2020,11,68418.3125,5290276.008275,77.32251520051742,VIC,Gas,0.9099000318567955,1.6308205836175993
2020,12,66538.7725,5557066.379733333,83.51621424536097,VIC,Gas,0.8880189830224539,1.6396414960741499
2020,13,69917.92583333333,5944683.672741666,85.02374179280275,VIC,Gas,0.9246656716206679,1.5594913574432028
2020,14,76275.03833333333,12258716.7488,160.71728073380407,VIC,Gas,0.9876591184375036,2.5214764647514003
2020,15,99940.36083333334,30861270.894058336,308.7968728222272,VIC,Gas,1.243816161482604,4.165679574279528
2020,16,136200.36166666666,33930697.70335,249.12340384521985,VIC,Gas,1.5986029888612998,3.5003862237745125
2020,17,189988.01,56466012.93639167,297.2082971782886,VIC,Gas,2.094915062857243,4.350555592174256
2020,18,222578.135,78989127.76509167,354.8826921615264,VIC,Gas,2.3795033440717432,5.7687055649749635
2020,19,205687.62833333333,26053068.899625,126.66327630266565,VIC,Gas,2.239617525172947,3.220189436737068
2020,20,170006.65583333332,17670308.173208334,103.93891984165307,VIC,Gas,1.9221008810289149,2.7643327139497997
2020,21,126089.80083333333,11642692.151708333,92.33650996957122,VIC,Gas,1.500252419692726,2.2104239466261495
2020,22,89030.62916666667,8316202.868075,93.40833537755803,VIC,Gas,1.1133473753752874,1.685354314173576
2020,23,73734.66583333333,7649694.3671,103.74624039649194,VIC,Gas,0.9535517235708613,1.6193073349733265
2021,0,24409.025,1740649.50365,71.31171784411708,VIC,Gas,0.3308128760964407,0.5479007585317954
2021,1,17388.420000000002,1117906.8019833334,64.29030366090383,VIC,Gas,0.2486380206241131,0.41681436759966406
2021,2,14319.579166666666,770329.6813666667,53.79555309557224,VIC,Gas,0.21427330167215677,0.3334521862893176
2021,3,12912.365,645764.6891416666,50.01134100079007,VIC,Gas,0.19721280619265408,0.295748187138391
2021,4,12813.361666666668,646203.798375,50.4320267534528,VIC,Gas,0.19379280355841744,0.27794438021275725
2021,5,15621.204166666666,1005093.5560916667,64.34161831367567,VIC,Gas,0.224815746833205,0.34114092856037376
2021,6,27059.4675,2622107.5270833336,96.90166767263005,VIC,Gas,0.3595463637430418,0.5797619306367104
2021,7,43575.04583333334,5365272.097,123.12717048012284,VIC,Gas,0.5484277162791669,0.9096157552134911
2021,8,50205.058333333334,5622890.115925,111.99847789424273,VIC,Gas,0.6332113134048672,1.5087023106077362
2021,9,43014.464166666665,3980921.223791667,92.5484322754069,VIC,Gas,0.5622540845788084,1.245428492738674
2021,10,32931.85833333333,2568256.016225,77.98697511173957,VIC,Gas,0.4474191116544426,1.0258459602550605
2021,11,27315.1875,1923487.5117333333,70.41824302810784,VIC,Gas,0.38059279860498185,0.9106991502391325
2021,12,26588.255,1882062.2524,70.78547472934949,VIC,Gas,0.372834853135338,0.8541698294373604
2021,13,27090.893333333333,1989737.4607666666,73.44672751409206,VIC,Gas,0.3770259974181448,0.6391152998420889
2021,14,29491.1675,2285687.570608333,77.50413986181908,VIC,Gas,0.39978132605765127,0.7098679854503325
2021,15,39385.22083333333,3144245.4052583333,79.83312874044441,VIC,Gas,0.507840768208432,0.7987402229876385
2021,16,65731.01166666667,6677202.861466667,101.58375311988073,VIC,Gas,0.7875000460518599,0.8757111033250896
2021,17,119063.79,21235128.027650002,178.35084896633984,VIC,Gas,1.323935847571856,1.3795182526863208
2021,18,153822.7525,30841743.85616667,200.50183314829624,VIC,Gas,1.651016814934171,2.05841237391342
2021,19,137962.3575,11994223.237916667,86.93837547619948,VIC,Gas,1.5067534497251427,1.7362139545639768
2021,20,108601.51416666666,8901395.631741667,81.96382619565534,VIC,Gas,1.2321503293525806,1.435413599712327
2021,21,72589.87833333333,5453778.353975,75.1313885515995,VIC,Gas,0.8667612354830143,1.180284197770231
2021,22,45345.534166666665,3720507.714175,82.04794104972594,VIC,Gas,0.5695572966141765,0.9042859773260751
2021,23,31503.536666666667,2488140.3149,78.97971396756407,VIC,Gas,0.40979744461690737,0.6817353789647413
